Name,Address_x,Price,Cuisine,Neighborhood,Inspection ID,AKA Name,License #,Facility Type,Risk,Address_y,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2355592.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE,CHICAGO,IL,60622.0,2019-12-18,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PIC DOESN'T HAVE A FOOD MANAGERS CERTIFICATE.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION- NO CITATION ISSUED) | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED FOOD MANAGER CERTIFICATE POSTED TO VIEW AT THIS TIME.MUST PROVIDE AND POST AT ALL TIMES.(PRIORITY FOUNDATION 7-38-012) | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MIANTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP POLICY PROCEDURE AND ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY REMINDER AND DISCLOSURE OF THE RISK OF CONSUMING RAW AND UNDERCOOKED FOODS.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION- NO CITATION ISSUED) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOGBOOK WITH REQUIRED  DOCUMENTS TO VIEW.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-020(C) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN APPX.""3/4-1"" GAP ALONG BOTTOM OF REAR DOOR.MUST MAKE DOOR TIGHT FITTING. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE FOIL LINED ALONG WALL AT COOKING EQUIPMENT. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT TO CHECK SANITIZING SOLUTION PPM'S AT 3- COMPARTMENT SINK.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGERS.MUST PROVIDE AND MAINTAIN.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
KYOTEN NEXT DOOR,"2513 W ARMITAGE AVE CHICAGO, IL 60647",$$$$,JAPANESE,LOGAN SQUARE,2573006.0,KYOTEN NEXT DOOR,2895764.0,Restaurant,Risk 1 (High),2513 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2023-03-22,License Re-Inspection,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR OF 3-COMPARTMENT SINK NOT CLEAN. MUST CLEAN INTERIOR OF 3-COMPARTMENT SINK AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GAP IN WALL BETWEEN SUSHI HANDWASH SINK DRAIN PIPE AND WALL. MUST SEAL SAID GAP.",41.91743916559712,-87.69047489099341,"(41.917439165597116, -87.69047489099341)"
KYOTEN NEXT DOOR,"2513 W ARMITAGE AVE CHICAGO, IL 60647",$$$$,JAPANESE,LOGAN SQUARE,2605433.0,KYOTEN NEXT DOOR,2895764.0,Restaurant,Risk 1 (High),2513 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2024-10-28,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDWASHING SINKS IN THE FRONT PREP AREA AND WASHROOMS MISSING SIGNAGE NOTIFYING FOOD EMPLOYEES TO WASH HANDS. INSTRUCTRED TO PROVIDE ADEQUATE SIGNAGE TO ALL HANDWASHING SINKS AND MAINTAIN AT ALL TIMES. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED LOW-TEMPERATURE DISH MACHINE IN REAR PREP AREA WITH CHLORINE SOLUTION OF 0 PPM. PERSON-IN-CHARGE AWARE OF DISH MACHINE CHLORINE AND CEASED USE OF MACHINE AND LABELED 'DO NOT USE' PRIOR TO INSPECTION; FACILITY NOT OPEN TO CUSTOMERS AT THIS TIME. TAGGED DISH MACHINE ON-SITE WITH INSTRUCTIONS TO CONTACT CDPH WHEN MACHINE IS REPAIRED OR REPLACED AND PRIOR TO USE.  PRIORITY VIOLATION. 7-38-005 NO CITATION ISSUED. | 28. TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, & USED - Comments: OBSERVED EMPLOYEE PERSONAL CARE ITEMS STORED ON SHELF ABOVE HANDWASHING SINK AND CLEAN EQUIPMENT IN THE REAR PREP AREA. INSTRUCTED TO RELOCATE EMPLOYEE PERSONAL CARE ITEMS SO THAT THEY ARE NOT ABOVE CLEAN EQUIPMENT, FOOD, OR UTENSILS AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED INSECT CONTROL DEVICES IN THE FRONT PREP AREA INSTALLED DIRECTLY ABOVE FOOD PREP SURFACES (OVER FRONT PREP COUNTER). INSTRUCTED TO RELOCATE INSECT CONTROL DEVICES SUCH THAT THEY DO NOT POSE RISK OF CONTAMINATION TO FOOD-CONTACT SURFACES AND PREP SURFACES AND MAINTAIN.",41.91743916559712,-87.69047489099341,"(41.917439165597116, -87.69047489099341)"
KYOTEN NEXT DOOR,"2513 W ARMITAGE AVE CHICAGO, IL 60647",$$$$,JAPANESE,LOGAN SQUARE,2572309.0,KYOTEN NEXT DOOR,2895764.0,Restaurant,Risk 1 (High),2513 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2023-03-09,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE AN EMPLOYEE HEALTH POLICY ON PREMISES. PRIORITY FOUNDATION 7-38-010. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: LOW TEMPERATURE DISHMACHINE NOT SANITIZING. INSTRUCTED MANAGER LOW TEMPERATURE DISHMACHINE MUST PROPERLY SANITIZE. PRIORITY VIOLATION 7-38-025. NO CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO SANITIZING TEST STRIPS ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE SANITIZING TEST STRIPS ON PREMISES. PRIORITY FOUNDATION 7-38-005. NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR OF 3-COMPARTMENT SINK NOT CLEAN. MUST CLEAN INTERIOR OF 3-COMPARTMENT SINK AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GAP IN WALL BETWEEN SUSHI HANDWASH SINK DRAIN PIPE AND WALL. MUST SEAL SAID GAP. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERED EXPIRED FOOD ALLERGEN TRAINING CERTIFICATE. INSTRUCTED MUST UPDATE FOOD ALLERGEN TRAINING CERTIFICATE.",41.91743916559712,-87.69047489099341,"(41.917439165597116, -87.69047489099341)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2604743.0,XOCOME ANTOJERIA,2943404.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2024-10-16,Canvass,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED BUILD UP INSIDE OF DOOR GASKETS ON COLD HOLD UNITS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.  OBSERVED BUILD UP OF RUST ON BOTTOMS OF PREP TABLES IN PREP AREA. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN.    | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BUILD UP OF GREASE ON FILTERS IN HOOD SYSTEM. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.,41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2585924.0,XOCOME ANTOJERIA,2943404.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2023-11-29,License,Pass w/ Conditions,"33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: 2 DOOR COOLER UNABLE TO MAINTAIN PROPER COLD HOLDING TEMPERATURES, CURRENTLY 56.0F. COOLER TAGGED AND HELD FOR INSPECTION AT THIS TIME. INSTD TO NOT USE UNTIL REPAIRED, ABLE TO MAINTAIN 41F OR BELOW, AND REINSPECTED BY CDPH. PRIORITY VIOLATION 7-38-005. PREMISES WILL USE OTHER REFRIGERATION UNITS ON SITE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: LEAK AT PIPE UNDERNEATH 3-COMPARTMENT SINK. INSTD TO REPAIR AND MAINTAIN",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2582189.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2023-09-22,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CARBOARD LINING ON STORAGE SHELVES. INSTD TO REMOVE CARDBOARD SO AS SURFACE TO BE SMOOTH, EVEN, AND EASILY CLEANABLE. GROCERY BAGS BEING USED TO STORE FOOD IN FREEZERS. INSTD TO USE PROPER FOOD GRADE MATERIALS AND MAINTAIN | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: ATTACHED STOPPER HANDLE AT 3RD BASIN OF 3-COMPARTMENT SINK IN POOR REPAIR. INSTD TO REPAIR AND MAINTAIN SAME",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2464029.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2020-12-22,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NO PEST CONTROL LOGBOOK OR PROOF OF SERVICE FROM LICENSED PEST CONTROL COMPANY. INSTD TO PROVIDE LOGBOOK AND PROOF OF RECENT SERVICE FROM 2020. PRIORITY FOUNDATION 7-38-020(C) | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MISSING SPLASHGUARDS AT HANDWASH SINK LOCATED INBETWEEN 3-COMPARTMENT SINK AND PREP TABLE. INSTD TO PROVIDE SPLASHGUARDS ON BOTH SIDES OF HANDWASH SINK AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: RAW WOOD SURFACES AT SHELVING IN PREP AREA. INSTD TO SEAL ALL RAW WOOD, SO AS TO BE SMOOTH, NON POROUS AND EASILY CLEANABLE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: LIGHTSHIELDS IN PREP AREA NOT CLEAN, DEBRIS. INSTD TO CLEAN AND MAINTAIN SAME.",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2300495.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2019-07-01,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE WRITTEN EMPLOYEE HEALTH POLICY FOR ALL EMPLOYEES. PRIORITY FOUNDATION VIOLATION. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMIT AND DIARRHEA CLEAN UP KIT/PROCEDURE ON SITE. MUST PROVIDE WRITTEN PROCEDURE FOR THE CLEAN UP OF VOMIT AND DIARRHEAL EVENTS, AND CORRESPONDING EQUIPMENT OUTLINE IN PROCEDURE. PRIORITY FOUNDATION VIOLATION. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER DATES ON PREPPED TCS FOODS INSIDE COOLERS. MUST PROPERLY LABEL ALL PREPPED TCS FOODS WITH DISCARD DATE NO MORE THAN 7 DAY FROM PREPARATION DATE. MUST CORRECT AND MAINTAIN SAME. PRIORITY FOUNDATION VIOLATION. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED CONSUMER ADVISORY NOT CORRECTLY NOTED ON MENUS. MUST PROVIDE CONSUMER ADVISORY DISCLOSURE STATEMENT, AND REMINDERS (*) NEXT TO EACH ITEM ON MENU IT APPLIES TO ON MENU. PRIORITY FOUNDATION VIOLATION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED MIDDLE BASIN STOPPER NOT FUNCTIONING PROPERLY IN 3 COMPARTMENT SINK. MUST REPAIR AND MAINTAIN SAME.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO PROOF OF ALLERGEN TRAINING ON SITE. MUST PROVIDE PROOF OF ALLERGEN TRAINING FOR ALL CHICAGO CERTIFIED FOOD MANAGERS.",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2159284.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE ,CHICAGO,IL,60632.0,2018-04-02,License,Pass,"37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: OBSERVED NO DOOR CHECK ON THE RESTROOM DOOR, INSTRUCTED TO PROVIDE.",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2566004.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE,CHICAGO,IL,60632.0,2022-10-26,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PIC DOESN'T HAVE A CERTIFIED FOOD MANAGERS CERTIFICATE. MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-012) | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED FOOD MANAGER ON DUTY WHILE TCS FOODS ARE BEING PREPARED,HANDLED AND SERVED SUCH AS (BEANS,RICE,POTATO,ETC)MUST BE ON SITE AT ALL TIMES.(PRIORITY FOUNDATION 7-38-012)(CITATION ISSUED) | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010)(CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND WASHING SINK NOT ACCESSIBLE IN FOOD PREP/DISH WASHING AREA.OBSERVED KNIVES STORED INSIDE OF HAND SINK BASIN AND PANS STORED ON TOP.ARTICLES WERE REMOVED DURING INSPECTION.MUST KEEP HAND SINK ACCESSIBLE AT ALL TIMES.(PRIORITY FOUNDATION 7-38-030(C)(CITATION ISSUED)(COS) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT HAND SINK IN TOILET ROOM.MUST PROVIDE AND MAINTAIN. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED MULTI-USE UTENSILS NOT BEING SANITIZED AT 3- COMPARTMENT SINK AT 0.0 P.P.M.OBSERVED UTENSILS BEING WASHED AND RINSED UNDER RUNNING WATER AND PLACED OF STORAGE SHELVES ABOVE WITHOUT BEING SANITIZED .INSTRUCTED EMPLOYEE ON SETTING UP SINK TO SANITIZE UTENSILS PROPERLY.(PRIORITY FOUNDATION 7-38-005)(CITATION ISSUED)(COS) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCS FOOD SUCH AS 8OZ. DICED TOMATO 54.9F.1LBS. COOKED DICED POTATO 52.5F.1.5LBS. SHREDDED LETTUCE 53.4F ON TOPSIDE OF 2- DOOR PREP COOLER.PRODUCT WAS DISCARDED BY MANAGER. MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.APPX.3LBS. $19.(PRIORITY 7-38-005)(CITATION ISSUED)(COS) | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY REMINDER ON MENU.MUST PROVIDE ON MENU AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO PROBE THERMOMETER TO TAKE INTERNAL TEMPERATURES OF FOODS.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005)(CITATION ISSUED) | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER FOR 1 & 2 DOOR PREP COOLERS MUST PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 25 OR MORE LIVE SMALL FLIES IN TOILET ROOM ON BOXES AND CRAWLING ON TOILET SEATS AND ON WALL & CEILING OUTSIDE OF TOILET ROOM.RECOMMENDED TO HAVE A PEST CONTROL TO SERVICE PREMISES ON OR AFTER 10/26/22.(PRIORITY FOUNDATION 7-38-020(A)(CITATION ISSUED) | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT MULTI-USE UTENSILS ON LOWER SHELF OF PREP TABLE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE RUST FROM LOWER SHELF OF PREP TABLE.MUST APPLY A SEALANT OR PAINT RAW WOOD TRIM AT PLEXIGLASS IN PREP AREA. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FRYER CABINET,GRILL TABLE, PREP COOLERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE STAINED CEILING TILES IN DINING AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE ARTICLES OFF OF FLOOR IN DRY FOOD STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SCRAPE AND PAINT CHIPPING PAINT ON WALLS IN DRY FOOD STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM FLOOR UNDER,AROUND,ALONG WALL BASES IN PREP AREA,MOP SINK CLOSET AND HOT WATER TANK AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: MUST PROVIDE FOOD HANDLERS TRAINING FOR EMPLOYEES AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGER MUST PROVIDE AND MAINTAIN.",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
XOCOME ANTOJERIA,"5200 SOUTH ARCHER AVENUE CHICAGO, IL 60632",$$,MEXICAN,ARCHER HEIGHTS,2566875.0,XOCOME ANTOJERIA,2589366.0,Restaurant,Risk 1 (High),5200 S ARCHER AVE,CHICAGO,IL,60632.0,2022-11-09,Canvass Re-Inspection,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: Inspector Comments: Inspector Comments: OBSERVED NO HAND WASHING SIGN AT HAND SINK IN TOILET ROOM.MUST PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Inspector Comments: Inspector Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: Inspector Comments: Inspector Comments: MUST INVERT MULTI-USE UTENSILS ON LOWER SHELF OF PREP TABLE | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  Comments: Inspector Comments: MUST REMOVE RUST FROM LOWER SHELF OF PREP TABLE.MUST APPLY A SEALANT OR PAINT RAW WOOD TRIM AT PLEXIGLASS IN PREP AREA | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Inspector Comments: Inspector Comments: MUST CLEAN GREASE AND FOOD DEBRIS BUILD UP FRYER CABINET,GRILL TABLE, PREP COOLERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: MUST ELEVATE ARTICLES OFF OF FLOOR IN DRY FOOD STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Inspector Comments: MUST SCRAPE AND PAINT CHIPPING PAINT ON WALLS IN DRY FOOD STORAGE AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: Inspector Comments: Inspector Comments: MUST PROVIDE FOOD HANDLERS TRAINING FOR EMPLOYEES AND MAINTAIN | 58. ALLERGEN TRAINING AS REQUIRED - Comments: Inspector Comments: Inspector Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGER MUST PROVIDE AND MAINTAIN",41.80010753541636,-87.7344682734755,"(41.80010753541636, -87.7344682734755)"
